
item=Dwarf remains, id=0, option=[null, null, null, null, Destroy]
item=Squirrel, id=12761, option=[null, null, null, null, drop]
item=Penguin, id=12762, option=[null, null, null, null, drop]
item=Baby penguin, id=12763, option=[null, null, null, null, drop]
item=Penguin, id=12764, option=[null, null, null, null, drop]
item=Baby penguin, id=12765, option=[null, null, null, null, drop]
item=Vulture chick, id=12766, option=[null, null, null, null, drop]
item=Vulture, id=12767, option=[null, null, null, null, drop]
item=Vulture chick, id=12768, option=[null, null, null, null, drop]
item=Vulture, id=12769, option=[null, null, null, null, drop]
item=Vulture chick, id=12770, option=[null, null, null, null, drop]
item=Vulture, id=12771, option=[null, null, null, null, drop]
item=Vulture chick, id=12772, option=[null, null, null, null, drop]
item=Vulture, id=12773, option=[null, null, null, null, drop]
item=Vulture chick, id=12774, option=[null, null, null, null, drop]
item=Vulture, id=12775, option=[null, null, null, null, drop]
item=Swamp titan pouch, id=12776, option=[null, null, null, Summon, drop]
item=Swamp titan pouch, id=12777, option=[null, null, null, null, drop]
item=Spirit mosquito pouch, id=12778, option=[null, null, null, Summon, drop]
item=Spirit mosquito pouch, id=12779, option=[null, null, null, null, drop]
item=Void spinner pouch, id=12780, option=[null, null, null, Summon, drop]
item=Void spinner pouch, id=12781, option=[null, null, null, null, drop]
item=Forge regent pouch, id=12782, option=[null, null, null, Summon, drop]
item=Forge regent pouch, id=12783, option=[null, null, null, null, drop]
item=Spirit larupia pouch, id=12784, option=[null, null, null, Summon, drop]
item=Spirit larupia pouch, id=12785, option=[null, null, null, null, drop]
item=Geyser titan pouch, id=12786, option=[null, null, null, Summon, drop]
item=Geyser titan pouch, id=12787, option=[null, null, null, null, drop]
item=Lava titan pouch, id=12788, option=[null, null, null, Summon, drop]
item=Lava titan pouch, id=12789, option=[null, null, null, null, drop]
item=Steel titan pouch, id=12790, option=[null, null, null, Summon, drop]
item=Steel titan pouch, id=12791, option=[null, null, null, null, drop]
item=Obsidian golem pouch, id=12792, option=[null, null, null, Summon, drop]
item=Obsidian golem pouch, id=12793, option=[null, null, null, null, drop]
item=Talon beast pouch, id=12794, option=[null, null, null, Summon, drop]
item=Talon beast pouch, id=12795, option=[null, null, null, null, drop]
item=Abyssal titan pouch, id=12796, option=[null, null, null, Summon, drop]
item=Abyssal titan pouch, id=12797, option=[null, null, null, null, drop]
item=Void torcher pouch, id=12798, option=[null, null, null, Summon, drop]
item=Void torcher pouch, id=12799, option=[null, null, null, null, drop]
item=Giant chinchompa pouch, id=12800, option=[null, null, null, Summon, drop]
item=Giant chinchompa pouch, id=12801, option=[null, null, null, null, drop]
item=Fire titan pouch, id=12802, option=[null, null, null, Summon, drop]
item=Fire titan pouch, id=12803, option=[null, null, null, null, drop]
item=Moss titan pouch, id=12804, option=[null, null, null, Summon, drop]
item=Moss titan pouch, id=12805, option=[null, null, null, null, drop]
item=Ice titan pouch, id=12806, option=[null, null, null, Summon, drop]
item=Ice titan pouch, id=12807, option=[null, null, null, null, drop]
item=Spirit tz-kih pouch, id=12808, option=[null, null, null, Summon, drop]
item=Spirit tz-kih pouch, id=12809, option=[null, null, null, null, drop]
item=Spirit graahk pouch, id=12810, option=[null, null, null, Summon, drop]
item=Spirit graahk pouch, id=12811, option=[null, null, null, null, drop]
item=Spirit kyatt pouch, id=12812, option=[null, null, null, Summon, drop]
item=Spirit kyatt pouch, id=12813, option=[null, null, null, null, drop]
item=Void shifter pouch, id=12814, option=[null, null, null, Summon, drop]
item=Void shifter pouch, id=12815, option=[null, null, null, null, drop]
item=Pyrelord pouch, id=12816, option=[null, null, null, Summon, drop]
item=Pyrelord pouch, id=12817, option=[null, null, null, null, drop]
item=Void ravager pouch, id=12818, option=[null, null, null, Summon, drop]
item=Void ravager pouch, id=12819, option=[null, null, null, null, drop]
item=Ravenous locust pouch, id=12820, option=[null, null, null, Summon, drop]
item=Ravenous locust pouch, id=12821, option=[null, null, null, null, drop]
item=Iron titan pouch, id=12822, option=[null, null, null, Summon, drop]
item=Iron titan pouch, id=12823, option=[null, null, null, null, drop]
item=Titan's con. scroll, id=12824, option=[null, null, null, null, drop]
item=Steel of legends scroll, id=12825, option=[null, null, null, null, drop]
item=Volcanic str. scroll, id=12826, option=[null, null, null, null, drop]
item=Essence shipment scroll, id=12827, option=[null, null, null, null, drop]
item=Iron within scroll, id=12828, option=[null, null, null, null, drop]
item=Immense heat scroll, id=12829, option=[null, null, null, null, drop]
item=Famine scroll, id=12830, option=[null, null, null, null, drop]
item=Deadly claw scroll, id=12831, option=[null, null, null, null, drop]
item=Swamp plague scroll, id=12832, option=[null, null, null, null, drop]
item=Boil scroll, id=12833, option=[null, null, null, null, drop]
item=Explode scroll, id=12834, option=[null, null, null, null, drop]
item=Goad scroll, id=12835, option=[null, null, null, null, drop]
item=Ambush scroll, id=12836, option=[null, null, null, null, drop]
item=Ebon thunder scroll, id=12837, option=[null, null, null, null, drop]
item=Pester scroll, id=12838, option=[null, null, null, null, drop]
item=Fireball assault scroll, id=12839, option=[null, null, null, null, drop]
item=Rending scroll, id=12840, option=[null, null, null, null, drop]
item=Inferno scroll, id=12841, option=[null, null, null, null, drop]
item=Gnomecopter, id=12842, option=[null, Ride, null, null, drop]
item=Gnomecopter ticket, id=12843, option=[Read, null, null, null, Destroy]
item=Toy kite, id=12844, option=[Fly, Wield, null, null, drop]
item=Stone of power, id=12845, option=[null, Wield, null, null, Destroy]
item=Stone of power, id=12846, option=[null, Wield, null, null, Destroy]
item=Stone of power, id=12847, option=[null, Wield, null, null, Destroy]
item=Stone of power, id=12848, option=[null, Wield, null, null, Destroy]
item=Stone of power, id=12849, option=[null, Wield, null, null, Destroy]
item=Elemental rune, id=12850, option=[null, null, null, null, Destroy]
item=Catalytic rune, id=12851, option=[null, null, null, null, Destroy]
item=Fist of guthix token, id=12852, option=[null, null, null, null, drop]
item=Bandages, id=12853, option=[Heal, null, null, null, Destroy]
item=null, id=12854, option=[null, null, null, null, drop]
item=Tele-orb, id=12855, option=[Teleport, null, null, null, Destroy]
item=Irit gloves, id=12856, option=[null, Wear, Inspect, null, Destroy]
item=Avantoe gloves, id=12857, option=[null, Wear, Inspect, null, Destroy]
item=Kwuarm gloves, id=12858, option=[null, Wear, Inspect, null, Destroy]
item=Cadantine gloves, id=12859, option=[null, Wear, Inspect, null, Destroy]
item=Swordfish gloves, id=12860, option=[null, Wear, Inspect, null, Destroy]
item=Shark gloves, id=12861, option=[null, Wear, Inspect, null, Destroy]
item=Dragon slayer gloves, id=12862, option=[null, Wear, Inspect, null, Destroy]
item=Air runecrafting gloves, id=12863, option=[null, Wear, Inspect, null, Destroy]
item=Water runecrafting gloves, id=12864, option=[null, Wear, Inspect, null, Destroy]
item=Earth runecrafting gloves, id=12865, option=[null, Wear, Inspect, null, Destroy]
item=Battle hood 100, id=12866, option=[null, Wear, null, null, drop]
item=Battle hood 80, id=12867, option=[null, Wear, null, null, drop]
item=Battle hood 60, id=12868, option=[null, Wear, null, null, drop]
item=Battle hood 40, id=12869, option=[null, Wear, null, null, drop]
item=Battle hood 20, id=12870, option=[null, Wear, null, null, drop]
item=Battle hood 0, id=12871, option=[null, Wear, null, null, drop]
item=Battle hood 0, id=12872, option=[null, null, null, null, drop]
item=Battle robe top 100, id=12873, option=[null, Wear, null, null, drop]
item=Battle robe top 80, id=12874, option=[null, Wear, null, null, drop]
item=Battle robe top 60, id=12875, option=[null, Wear, null, null, drop]
item=Battle robe top 40, id=12876, option=[null, Wear, null, null, drop]
item=Battle robe top 20, id=12877, option=[null, Wear, null, null, drop]
item=Battle robe top 0, id=12878, option=[null, Wear, null, null, drop]
item=Battle robe top 0, id=12879, option=[null, null, null, null, drop]
item=Battle robe bottom 100, id=12880, option=[null, Wear, null, null, drop]
item=Battle robe bottom 80, id=12881, option=[null, Wear, null, null, drop]
item=Battle robe bottom 60, id=12882, option=[null, Wear, null, null, drop]
item=Battle robe bottom 40, id=12883, option=[null, Wear, null, null, drop]
item=Battle robe bottom 20, id=12884, option=[null, Wear, null, null, drop]
item=Battle robe bottom 0, id=12885, option=[null, Wear, null, null, drop]
item=Battle robe bottom 0, id=12886, option=[null, null, null, null, drop]
item=Druidic mage hood 100, id=12887, option=[null, Wear, null, null, drop]
item=Druidic mage hood 80, id=12888, option=[null, Wear, null, null, drop]
item=Druidic mage hood 60, id=12889, option=[null, Wear, null, null, drop]
item=Druidic mage hood 40, id=12890, option=[null, Wear, null, null, drop]
item=Druidic mage hood 20, id=12891, option=[null, Wear, null, null, drop]
item=Druidic mage hood 0, id=12892, option=[null, Wear, null, null, drop]
item=Druidic mage hood 0, id=12893, option=[null, null, null, null, drop]
item=Druidic mage top 100, id=12894, option=[null, Wear, null, null, drop]
item=Druidic mage top 80, id=12895, option=[null, Wear, null, null, drop]
item=Druidic mage top 60, id=12896, option=[null, Wear, null, null, drop]
item=Druidic mage top 40, id=12897, option=[null, Wear, null, null, drop]
item=Druidic mage top 20, id=12898, option=[null, Wear, null, null, drop]
item=Druidic mage top 0, id=12899, option=[null, Wear, null, null, drop]
item=Druidic mage top 0, id=12900, option=[null, null, null, null, drop]
item=Druidic mage bottom 100, id=12901, option=[null, Wear, null, null, drop]
item=Druidic mage bottom 80, id=12902, option=[null, Wear, null, null, drop]
item=Druidic mage bottom 60, id=12903, option=[null, Wear, null, null, drop]
item=Druidic mage bottom 40, id=12904, option=[null, Wear, null, null, drop]
item=Druidic mage bottom 20, id=12905, option=[null, Wear, null, null, drop]
item=Druidic mage bottom 0, id=12906, option=[null, Wear, null, null, drop]
item=Druidic mage bottom 0, id=12907, option=[null, null, null, null, drop]
item=Adamant spikeshield 100, id=12908, option=[null, Wield, null, null, drop]
item=Adamant spikeshield 80, id=12909, option=[null, Wield, null, null, drop]
item=Adamant spikeshield 60, id=12910, option=[null, Wield, null, null, drop]
item=Adamant spikeshield 40, id=12911, option=[null, Wield, null, null, drop]
item=Adamant spikeshield 20, id=12912, option=[null, Wield, null, null, drop]
item=Adamant spikeshield 0, id=12913, option=[null, Wield, null, null, drop]
item=Adamant spikeshield 0, id=12914, option=[null, null, null, null, drop]
item=Adamant berserker shield 100, id=12915, option=[null, Wear, null, null, drop]
item=Adamant berserker shield 80, id=12916, option=[null, Wear, null, null, drop]
item=Adamant berserker shield 60, id=12917, option=[null, Wear, null, null, drop]
item=Adamant berserker shield 40, id=12918, option=[null, Wear, null, null, drop]
item=Adamant berserker shield 20, id=12919, option=[null, Wear, null, null, drop]
item=Adamant berserker shield 0, id=12920, option=[null, Wear, null, null, drop]
item=Adamant berserker shield 0, id=12921, option=[null, null, null, null, drop]
item=Rune spikeshield 100, id=12922, option=[null, Wield, null, null, drop]
item=Rune spikeshield 80, id=12923, option=[null, Wield, null, null, drop]
item=Rune spikeshield 60, id=12924, option=[null, Wield, null, null, drop]
item=Rune spikeshield 40, id=12925, option=[null, Wield, null, null, drop]
item=Rune spikeshield 20, id=12926, option=[null, Wield, null, null, drop]
item=Rune spikeshield 0, id=12927, option=[null, Wield, null, null, drop]
item=Rune spikeshield 0, id=12928, option=[null, null, null, null, drop]
item=Rune berserker shield 100, id=12929, option=[null, Wear, null, null, drop]
item=Rune berserker shield 80, id=12930, option=[null, Wear, null, null, drop]
item=Rune berserker shield 60, id=12931, option=[null, Wear, null, null, drop]
item=Rune berserker shield 40, id=12932, option=[null, Wear, null, null, drop]
item=Rune berserker shield 20, id=12933, option=[null, Wear, null, null, drop]
item=Rune berserker shield 0, id=12934, option=[null, Wear, null, null, drop]
item=Rune berserker shield 0, id=12935, option=[null, null, null, null, drop]
item=Green d'hide coif 100, id=12936, option=[null, Wear, null, null, drop]
item=Green d'hide coif 80, id=12937, option=[null, Wear, null, null, drop]
item=Green d'hide coif 60, id=12938, option=[null, Wear, null, null, drop]
item=Green d'hide coif 40, id=12939, option=[null, Wear, null, null, drop]
item=Green d'hide coif 20, id=12940, option=[null, Wear, null, null, drop]
item=Green d'hide coif 0, id=12941, option=[null, Wear, null, null, drop]
item=Green d'hide coif 0, id=12942, option=[null, null, null, null, drop]
item=Blue d'hide coif 100, id=12943, option=[null, Wear, null, null, drop]
item=Blue d'hide coif 80, id=12944, option=[null, Wear, null, null, drop]
item=Blue d'hide coif 60, id=12945, option=[null, Wear, null, null, drop]
item=Blue d'hide coif 40, id=12946, option=[null, Wear, null, null, drop]
item=Blue d'hide coif 20, id=12947, option=[null, Wear, null, null, drop]
