NPC id=0, name=Hans, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=7024, name=Baby platypus, level=0, option=[null, null, null, null, null], anims=[8671, 8670].
NPC id=7025, name=Baby platypus, level=0, option=[null, null, null, null, null], anims=[8671, 8670].
NPC id=7026, name=Baby platypus, level=0, option=[null, null, null, null, null], anims=[8671, 8670].
NPC id=7027, name=Patrick, level=0, option=[null, null, null, null, null], anims=[8671, 8672].
NPC id=7028, name=Penelope, level=0, option=[null, null, null, null, null], anims=[8671, 8672].
NPC id=7029, name=Peter, level=0, option=[null, null, null, null, null], anims=[8671, 8670].
NPC id=7030, name=Peanut, level=0, option=[null, null, null, null, null], anims=[8671, 8670].
NPC id=7031, name=Wimpy bird, level=0, option=[null, null, null, null, hidden], anims=[6771, 6773].
NPC (wrapper) id=7032, child npcs=[7031, 7083, -1].
NPC (wrapper) id=7033, child npcs=[7031, 7083, -1].
NPC (wrapper) id=7034, child npcs=[7031, 7083, -1].
NPC (wrapper) id=7035, child npcs=[7031, 7083, -1].
NPC (wrapper) id=7036, child npcs=[7031, 7083, -1].
NPC id=7037, name=null, level=0, option=[null, null, null, null, hidden], anims=[-1, -1].
NPC id=7038, name=null, level=0, option=[null, null, null, null, null], anims=[-1, -1].
NPC id=7039, name=Diseased kebbit, level=0, option=[null, null, null, null, Hidden], anims=[5273, 5272].
NPC (wrapper) id=7040, child npcs=[7039, 7083, -1].
NPC (wrapper) id=7041, child npcs=[7039, 7083, -1].
NPC (wrapper) id=7042, child npcs=[7039, 7083, -1].
NPC (wrapper) id=7043, child npcs=[7039, 7083, -1].
NPC id=7044, name=Fishing spot, level=0, option=[Net, null, Harpoon, hidden, hidden], anims=[447, 448].
NPC id=7045, name=Fishing spot, level=0, option=[Net, null, Bait, hidden, hidden], anims=[447, 448].
NPC id=7046, name=Fishing spot, level=0, option=[Cage, null, Harpoon, hidden, hidden], anims=[447, 448].
NPC id=7047, name=Balnea, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=7048, name=Frawd, level=0, option=[Talk-to, null, Trade, null, null], anims=[8620, 8573].
NPC id=7049, name=Ogress banker, level=0, option=[Talk-to, null, Bank, Collect, null], anims=[8628, 8573].
NPC id=7050, name=Ogress banker, level=0, option=[Talk-to, null, Bank, Collect, null], anims=[8574, 8573].
NPC id=7051, name=Chief Tess, level=0, option=[Talk-to, null, null, null, null], anims=[8627, 8573].
NPC id=7052, name=Seegud, level=0, option=[Talk-to, null, null, null, null], anims=[8632, 8633].
NPC id=7053, name=Chargurr, level=0, option=[Talk-to, null, null, null, null], anims=[8655, -1].
NPC id=7054, name=Chargurr, level=0, option=[Talk-to, null, Trade, null, null], anims=[8650, -1].
NPC (wrapper) id=7055, child npcs=[7053, -1].
NPC id=7056, name=null, level=0, option=[Talk-to, null, null, null, null], anims=[8650, -1].
NPC id=7057, name=Snurgh, level=0, option=[Talk-to, null, null, null, null], anims=[8630, 8631].
NPC id=7058, name=Kringk, level=0, option=[Talk-to, null, null, null, null], anims=[8574, 8573].
NPC id=7059, name=Thump, level=0, option=[Talk, null, null, null, null], anims=[8619, -1].
NPC id=7060, name=Massage table, level=0, option=[null, null, null, null, null], anims=[8619, -1].
NPC id=7061, name=Thump, level=0, option=[Talk-to, null, null, null, null], anims=[8574, 8573].
NPC id=7062, name=Muggh, level=0, option=[Talk-to, null, null, null, null], anims=[8574, 8573].
NPC id=7063, name=Kringk, level=0, option=[Talk-to, null, null, null, null], anims=[-1, -1].
NPC id=7064, name=Hairdryer, level=0, option=[null, null, null, null, null], anims=[-1, -1].
NPC id=7065, name=null, level=0, option=[null, null, null, null, null], anims=[808, -1].
NPC id=7066, name=null, level=0, option=[null, null, null, null, null], anims=[808, -1].
NPC id=7067, name=Snert, level=0, option=[Talk-to, null, null, null, null], anims=[8627, 8626].
NPC id=7068, name=Tyke, level=0, option=[Talk-to, null, null, null, null], anims=[8627, 8626].
NPC id=7069, name=Snarrl, level=0, option=[Talk-to, null, null, null, null], anims=[8627, 8626].
NPC id=7070, name=Snarrk, level=0, option=[Talk-to, null, null, null, null], anims=[8627, 8626].
NPC id=7071, name=I'rk, level=0, option=[Talk-to, null, null, null, null], anims=[8627, 8626].
NPC id=7072, name=Thuddley, level=0, option=[Talk-to, null, null, null, null], anims=[8627, 8626].
NPC id=7073, name=Grr'bah, level=0, option=[Talk-to, null, null, null, null], anims=[8627, 8626].
NPC id=7074, name=Chomp, level=0, option=[Talk-to, null, null, null, null], anims=[8627, 8626].
NPC id=7075, name=Grubb, level=0, option=[Talk-to, null, null, null, null], anims=[8627, 8626].
NPC id=7076, name=Grunther, level=0, option=[Talk-to, null, null, null, null], anims=[8627, 8626].
NPC id=7077, name=Glum, level=0, option=[Talk-To, null, null, null, null], anims=[8627, 8626].
NPC id=7078, name=Ogress champion, level=99, option=[null, Attack, null, null, null], anims=[8642, 8573].
NPC id=7079, name=Ogress warrior, level=86, option=[null, Attack, null, null, null], anims=[8634, 8573].
NPC id=7080, name=Ogress warrior, level=86, option=[null, Attack, null, null, null], anims=[8635, 8643].
NPC id=7081, name=Ogress, level=69, option=[null, Attack, null, null, null], anims=[8634, 8573].
NPC id=7082, name=Ogress, level=69, option=[null, Attack, null, null, null], anims=[8642, 8643].
NPC id=7083, name=Flying bugs, level=0, option=[null, null, null, null, null], anims=[8667, 8667].
NPC id=7084, name=Eucalyptus ent, level=0, option=[Chop down, null, hidden, null, null], anims=[5750, 5750].
NPC id=7085, name=Eucalyptus ent, level=0, option=[Chop down, null, hidden, null, null], anims=[5750, 5750].
NPC id=7086, name=Eucalyptus ent, level=0, option=[Chop down, null, hidden, null, null], anims=[5750, 5750].
NPC id=7087, name=Balnea, level=0, option=[null, null, null, null, null], anims=[808, -1].
NPC id=7088, name=Chief Tess, level=0, option=[null, null, null, null, null], anims=[8627, 8573].
NPC id=7089, name=Chargurr, level=0, option=[null, null, null, null, null], anims=[8574, -1].
NPC id=7090, name=Wise Old Man, level=0, option=[null, null, null, null, null], anims=[813, -1].
NPC (wrapper) id=7091, child npcs=[7027, 7083, -1].
NPC (wrapper) id=7092, child npcs=[7028, 7083, -1].
NPC (wrapper) id=7093, child npcs=[7029, 7083, -1].
NPC (wrapper) id=7094, child npcs=[7030, 7083, -1].
NPC id=7095, name=null, level=0, option=[null, null, null, null, null], anims=[8671, 8672].
NPC id=7096, name=null, level=0, option=[null, null, null, null, null], anims=[8671, 8672].
NPC id=7097, name=null, level=0, option=[null, null, null, null, null], anims=[8671, 8672].
NPC id=7098, name=null, level=0, option=[null, null, null, null, null], anims=[8671, 8672].
NPC (wrapper) id=7099, child npcs=[7058, -1].
NPC (wrapper) id=7100, child npcs=[7060, 7059, -1].
NPC (wrapper) id=7101, child npcs=[7061, -1].
NPC id=7102, name=null, level=0, option=[null, null, null, null, null], anims=[-1, -1].
NPC id=7103, name=null, level=0, option=[null, null, null, null, null], anims=[-1, -1].
NPC id=7104, name=Dawg, level=0, option=[Talk-to, null, null, null, null], anims=[5225, 5226].
NPC id=7105, name=Chaos druid, level=13, option=[null, Attack, null, null, null], anims=[8528, 8527].
NPC id=7106, name=Thug, level=10, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=7107, name=Thug, level=10, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=7108, name=Thug, level=10, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=7109, name=Thug, level=10, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=7110, name=Thug, level=10, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=7111, name=Thug, level=10, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=7112, name=Thug, level=10, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=7113, name=Thug, level=10, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=7114, name=Thug, level=10, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=7115, name=Thaki the delivery dwarf, level=0, option=[Talk-to, null, null, null, null], anims=[8706, -1].
NPC id=7116, name=Drunken sailor, level=0, option=[Talk-to, null, null, null, null], anims=[8707, 2769].
NPC id=7117, name=Drunken sailor, level=0, option=[Talk-to, null, Search, null, null], anims=[8707, -1].
NPC id=7118, name=Catapult engineer, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=7119, name=null, level=1, option=[null, null, null, null, null], anims=[808, -1].
NPC id=7120, name=Tyras guard, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=7121, name=General Hining, level=0, option=[Talk-to, null, null, null, null], anims=[813, -1].
NPC id=7122, name=Githan, level=0, option=[null, null, null, null, null], anims=[2906, 2907].
NPC id=7123, name=Amulet of Nature, level=0, option=[null, null, null, null, null], anims=[2906, 2907].
NPC id=7124, name=Mud, level=0, option=[null, null, null, null, null], anims=[-1, -1].
NPC id=7125, name=Rabbit, level=0, option=[null, null, Feed, null, null], anims=[8737, 6088].
NPC id=7126, name=Rabbit, level=0, option=[null, null, Feed, null, null], anims=[8737, 6088].
NPC id=7127, name=Rabbit, level=0, option=[null, null, Feed, null, null], anims=[8737, 6088].
NPC id=7128, name=Farmer, level=0, option=[null, null, null, null, null], anims=[8726, 8723].
NPC id=7129, name=Farmer, level=0, option=[null, null, null, null, null], anims=[8726, 8723].
NPC id=7130, name=Farmer, level=0, option=[null, null, null, null, null], anims=[8728, 8723].
NPC id=7131, name=Farmer Blinkin, level=0, option=[Talk-to, null, Buy-flags, Buy-roots, null], anims=[8721, 8722].
NPC id=7132, name=Mrs. Winkin, level=0, option=[Talk-to, null, Trade, Buy flags, null], anims=[8720, 8719].
NPC id=7133, name=Bork, level=267, option=[null, Attack, null, null, null], anims=[8753, 8752].
NPC id=7134, name=Bork, level=267, option=[null, Attack, null, null, null], anims=[8753, 8752].
NPC id=7135, name=Ork legion, level=70, option=[null, Attack, null, null, null], anims=[8763, 8764].
NPC id=7136, name=Surok Magis, level=0, option=[Attack, null, null, null, null], anims=[808, -1].
NPC id=7137, name=Dagon'hai Elite, level=0, option=[Attack, null, null, null, null], anims=[808, -1].
NPC id=7138, name=Dagon'hai Monk, level=97, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=7139, name=Dagon'hai Monk, level=97, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=7140, name=Dagon'hai Monk, level=97, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=7141, name=null, level=1, option=[null, null, null, null, null], anims=[-1, -1].
NPC id=7142, name=Guard, level=0, option=[Talk-to, null, null, null, null], anims=[8800, 7223].
NPC id=7143, name=Professor Henry, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=7144, name=Gublinch jailmate, level=0, option=[null, null, null, null, null], anims=[8771, -1].
NPC id=7145, name=Gublinchette jailmate, level=0, option=[null, null, null, null, null], anims=[8772, -1].
NPC id=7146, name=Gublinchette jailmate, level=0, option=[null, null, null, null, null], anims=[8773, -1].
NPC id=7147, name=Gublinch jailmate, level=0, option=[null, null, null, null, null], anims=[8774, -1].
NPC id=7148, name=Gublinch jailmate, level=0, option=[null, null, null, null, null], anims=[8775, -1].
NPC id=7149, name=Gublinch jailmate, level=0, option=[null, null, null, null, null], anims=[8776, -1].
NPC id=7150, name=Gublinch jailmate, level=0, option=[null, null, null, null, null], anims=[8777, -1].
NPC id=7151, name=Student, level=0, option=[Talk-to, null, null, null, null], anims=[8778, -1].
NPC id=7152, name=Student, level=0, option=[Talk-to, null, null, null, null], anims=[8779, -1].
NPC id=7153, name=Student, level=0, option=[Talk-to, null, null, null, null], anims=[8780, -1].
NPC id=7154, name=Student, level=0, option=[Talk-to, null, null, null, null], anims=[8781, -1].
NPC id=7155, name=Student, level=0, option=[Talk-to, null, null, null, null], anims=[8782, -1].
NPC id=7156, name=Student, level=0, option=[Talk-to, null, null, null, null], anims=[8783, -1].
NPC id=7157, name=Student, level=0, option=[Talk-to, null, null, null, null], anims=[8784, -1].
NPC id=7158, name=Cockroach drone, level=8, option=[null, Attack, null, null, null], anims=[8798, 8794].
NPC id=7159, name=Cockroach worker, level=56, option=[null, Attack, null, null, null], anims=[8797, 8796].
NPC id=7160, name=Cockroach soldier, level=83, option=[null, Attack, null, null, null], anims=[8797, 8795].
NPC id=7161, name=Mugger, level=6, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=7162, name=Mugger, level=6, option=[null, Attack, null, null, null], anims=[808, -1].
NPC (wrapper) id=7163, child npcs=[696, -1].
NPC id=7164, name=Villager, level=0, option=[null, null, null, null, null], anims=[808, 4779].
NPC id=7165, name=Villager, level=0, option=[null, null, null, null, null], anims=[8863, 8862].
NPC id=7166, name=Villager, level=0, option=[null, null, null, null, null], anims=[8878, 8875].
NPC id=7167, name=Villager, level=0, option=[null, null, null, null, null], anims=[8877, 8862].
NPC id=7168, name=Kimberly, level=0, option=[Talk-to, null, null, null, null], anims=[7167, 7160].
NPC id=7169, name=Kimberly, level=0, option=[Talk-to, null, null, null, null], anims=[7158, -1].
NPC id=7170, name=Kimberly, level=0, option=[Talk-to, null, null, null, null], anims=[8816, -1].
NPC id=7171, name=Kennith, level=0, option=[Talk-to, null, null, null, null], anims=[7158, 7160].
NPC id=7172, name=Kennith, level=0, option=[Talk-to, null, null, null, null], anims=[8807, 8808].
NPC id=7173, name=Kennith, level=0, option=[null, null, null, null, null], anims=[8807, -1].
NPC id=7174, name=Kennith, level=0, option=[Talk-to, null, null, null, null], anims=[8811, 8811].
NPC id=7175, name=Kennith, level=0, option=[null, null, null, null, null], anims=[8852, -1].
NPC id=7176, name=null, level=1, option=[null, null, null, null, null], anims=[808, -1].
NPC id=7177, name=null, level=1, option=[null, null, null, null, null], anims=[808, -1].
NPC id=7178, name=null, level=1, option=[null, null, null, null, null], anims=[808, -1].
NPC id=7179, name=null, level=1, option=[null, null, null, null, null], anims=[808, -1].
NPC id=7180, name=null, level=1, option=[null, null, null, null, null], anims=[808, -1].
NPC id=7181, name=null, level=1, option=[null, null, null, null, null], anims=[808, -1].
NPC id=7182, name=null, level=1, option=[null, null, null, null, null], anims=[808, -1].
NPC id=7183, name=Villager, level=0, option=[Talk-to, null, null, null, null], anims=[808, 4779].
NPC id=7184, name=Ezekial Lovecraft, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=7185, name=Clive, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=7186, name=Katherine, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=7187, name=Katherine, level=0, option=[Talk-to, null, null, null, null], anims=[6935, -1].
NPC id=7188, name=Clive, level=0, option=[Talk-to, null, null, null, null], anims=[6935, -1].
NPC id=7189, name=Kent, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC (wrapper) id=7190, child npcs=[4856, -1, -1, -1, -1, 4856, -1, -1, -1, -1, 4856, -1, -1, -1, -1, 4856, -1, -1, -1, -1, 4856, -1, -1, -1, -1, 4856, -1, -1, -1, -1, 4856, -1, -1, -1, -1, 4856, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 4856, -1].
NPC (wrapper) id=7191, child npcs=[7168, -1, -1, -1, -1, 7168, -1, -1, -1, -1, 7168, -1, -1, -1, -1, 7168, -1, -1, -1, -1, 7168, -1, -1, -1, -1, 7168, -1, 7168, -1, -1, 7168, -1, -1, -1, -1, 7168, -1].
NPC id=7192, name=null, level=1, option=[null, null, null, null, null], anims=[7158, 7160].
NPC id=7193, name=null, level=1, option=[null, null, null, null, null], anims=[7158, 7160].
NPC id=7194, name=null, level=1, option=[null, null, null, null, null], anims=[7158, 7160].
NPC id=7195, name=null, level=1, option=[null, null, null, null, null], anims=[808, -1].
NPC id=7196, name=Rabbit hole, level=1, option=[null, null, null, null, null], anims=[-1, -1].
NPC id=7197, name=Easter Bunny, level=0, option=[Talk-to, null, null, null, null], anims=[3852, 3851].
